"Eptatretus_cirrhatus_0"	"Eptatretus_cirrhatus_1"	"Eptatretus_cirrhatus_2"	"Eptatretus_cirrhatus_3"	"Eptatretus_cirrhatus_4"	"Geotria_australis_0"	"Geotria_australis_1"	"Geotria_australis_2"	"Lethenteron_camtschaticum_0"	"Lethenteron_camtschaticum_1"	"Mordacia_mordax_0"	"Petromyzon_marinus_0"	"Petromyzon_marinus_1"	"Petromyzon_marinus_2"	"Petromyzon_marinus_3"	"Petromyzon_marinus_4"	"Petromyzon_marinus_5"	"Petromyzon_marinus_6"
"OG0003820"	50.125066060564	60.1101129901368	56.1160508651798	109.968041925107	79.2400136162181	51.5936467482445	52.4740670347132	44.4375716419339	20.7056962677122	28.713092306913	55.7270606144316	28.4579513244862	86.9906118851286	27.8466206070843	73.4929944892953	53.6048547830131	62.6361339395764	56.0398183088135
"OG0003821"	42.735365706951	51.5071583326382	54.0167901740332	70.4110069386803	64.3640161832978	9.99430693582502	7.72905007734379	22.3320015630448	15.6300861509872	13.160380738261	16.6735569082628	4.40529686148843	5.66549930044706	4.28606008539422	15.3471647925615	7.49424757577882	10.8189536523183	8.174414815274
"OG0003822"	8.51130797281772	2.64866889962248	10.0110388106524	5.47815057286906	8.01548529141869	12.9377440495978	15.3874210751926	13.2657509406757	17.3514582064724	7.62454729207879	31.8999291616933	1.63883651721665	14.0291140269188	1.73513841024298	10.3560135536292	4.03447949989677	2.88247155344214	1.95183167330884
"OG0003823"	126.956205576339	33.6896842102881	84.8729200908753	27.4379000794994	55.8161412537769	0	0	0	0.346978859943639	0.938768900666892	3.56868585452619	8.11198358314392	33.7549259998092	7.5094749749831	25.8041716529221	21.2709951227569	20.5408663961911	22.9773742046033
"OG0003824"	5.18398053567563	2.77314975945454	13.8386607117639	1.50509125488076	9.99646728979451	0.341048974969342	0.278106298103664	2.8322344583226	15.4823198397222	4.18533580012982	2.90907497954221	3.39824822890532	30.1914976450093	5.24220235457939	95.152979726444	33.9199930569217	40.564617573092	25.1567727573608
"OG0003825"	12.0282471525937	12.2995554130989	12.8956064940216	16.0206948749755	12.1721254766795	18.5018865396008	19.4334491579717	16.5983527318224	7.60267145949698	4.09868153080271	20.1276286397496	4.19263746081468	2.82764744679117	3.36132252534065	3.68869443238691	1.28218426614557	1.99585450571136	2.54968594383076
"OG0003826"	26.9581201112115	34.1609132773163	31.0001536026233	54.3272114824757	34.1915608581822	10.2124420412105	12.2452409979452	24.9262303996292	14.971358737026	10.0793115936178	62.7166201424371	3.78789825142421	8.01872288686509	2.20796128361315	12.7513983899401	5.10986159780736	4.7081122804217	5.88843239549817
"OG0003827"	2.73176280058706	2.1172143928481	2.97886890620213	3.15048918647909	2.6418147559843	7.20498831254241	7.45624208895103	16.2460548867783	1.29023979861335	3.84997211465467	5.31015729652584	0.483761140458757	0.345042729534043	10.8520673763544	0.352233331154727	0.101226771522088	0.197221341343139	0.312515620124246
"OG0003828"	2.98604353662683	2.89746072129589	3.46730375194632	4.18529847325917	5.61557745024715	2.09679636854954	2.43562507483692	2.11647359249325	9.55495295638186	9.42721772756241	7.79465228229579	0.397793290554239	3.00251837678718	0.848467541622412	6.41738678857716	4.57988957574649	5.0324406458149	5.45572478210737
"OG0003829"	8.78424360864673	6.42199453853672	10.1865615542423	12.5290733476039	11.4652970227626	0.456028214883314	0.583066046542311	0.744837454449598	0	0.0232162280642432	0.760647094120628	0.194157842916444	0.0960920984119762	0.0464937074044797	0.0903526232614538	0.0493325584717677	0.0961200264312052	0.0507690396174674
"OG0003830"	12.94062687832	15.6973510759011	13.0247659276843	18.039806725897	15.7258448180084	8.74619025673449	11.155794877459	25.4164741011874	8.60139689246954	6.11511520665101	20.1703990863422	1.14686822227508	4.18317635691939	5.46511727132215	6.51826815208495	2.03014087173491	2.67532477625903	2.75227222944692
"OG0003831"	26.2070316832366	30.6273069073716	23.0483665709887	33.6251607191984	27.407687830495	4.21107135365223	5.31997308383999	7.98373032348874	16.637175899477	12.2627690692876	13.0209312348742	6.10133628880339	3.34991403378868	9.15157931733244	4.89310311581024	1.75652777666417	1.81091101857955	1.68277655615023
"OG0003832"	0.271059538941895	0	0	0	0.492731724432825	340.019044513509	286.406363236487	93.125953254865	93.9579937917495	46.8507150721511	0.868417531187534	422.053086504644	10.700149199103	41.145804037868	39.094273732679	124.283151546116	89.7882737682931	77.2314257897118
"OG0003833"	2.00723804832481	2.2415865179661	1.13919376299935	4.18659295112482	3.96099186918112	4.88951910888715	4.50089126916362	4.80808825090985	5.48794712805307	4.73379286226375	14.1167085739502	4.69550546011676	15.8429045660708	2.61791735964206	10.2857031385742	2.40967412482902	3.14777416456718	2.77584553446502
"OG0003834"	14.6908330237918	13.3939420770761	12.8239865523168	18.9853890644401	16.3655536593731	23.5887206339786	24.5314276309751	18.612067458026	13.2263542489838	7.0147895844803	18.0917036100058	4.53400422306114	10.7270629844636	3.32696243585213	4.50803170054768	1.23596112936069	1.04508063467106	0.764451735291389
"OG0003835"	27.2988670369994	17.1213001156244	28.3668575634706	35.4326199176167	23.624901007213	48.1198325849692	59.4040971811511	16.3419503938744	22.1838236016541	16.5983825514842	22.0627011490799	7.93693497378209	8.60865333765161	6.98153797480005	13.7795096088881	8.99514103124447	8.87097317865586	8.59280957099622
"OG0003836"	229.805295378125	255.808608689652	220.085407532958	172.86555577345	186.740815089157	59.2980566691403	49.077432800957	29.8867782510225	91.2304128852877	102.759307296411	203.592403621664	78.3760710930615	115.739859731831	87.6739720962602	53.851981062854	59.8798208021355	78.4790928356324	60.8839888394437
"OG0003837"	9.41687938934584	8.11670660809176	11.333082469769	17.3208500383355	15.5544691090253	1.26127590229149	1.58654132403258	4.05982181648534	2.41054297635236	3.70215313894502	11.8981066208314	1.469186876243	3.22040282233772	0.977656912465716	3.24701539475681	0.89499747895142	1.06321554696614	0.955402680844011
"OG0003838"	11.9977390328958	9.49213278166876	6.54817193998818	13.3733673943846	12.5285233404581	6.84684468600478	8.32702897867836	18.5567851949857	6.97292168775208	5.96739077830536	17.4517283967387	5.06720964760518	8.46476997281763	3.77290757165136	5.45040076299404	1.47584760267937	1.34371869791585	1.45355404280241
"OG0003839"	27.6340851118902	45.7674605329463	35.2086124792707	35.0384483400433	33.4477304164868	35.7728547241198	36.9626861440691	72.3691726219741	37.4855566272576	28.029653646728	51.1461897033873	3.22424096968435	35.5706439379631	5.9958514536633	50.7864968319957	27.4074158651368	49.3027489087662	35.8959933495746
